id,user,transaction_date,sales_amount,join_date,region
7719,6496,2013-07-16,96.49,2013-08-19,I
7720,6794,2013-07-16,43.38,2014-03-21,S
7721,7065,2013-07-16,103.71,2014-03-21,A
7722,6054,2013-07-16,10.73,2003-07-09,M
7723,6175,2013-07-16,19.54,2006-08-18,B
7724,7737,2013-07-16,20.76,2006-07-08,O
7725,8773,2013-07-16,27.84,2013-03-21,D
7726,6948,2013-07-16,5.28,2010-04-03,M
7727,9593,2013-07-16,14.44,2006-09-28,F
7728,6890,2013-07-16,2.97,2012-05-16,L
7729,64,2013-07-17,24.91,2009-08-13,C
7730,669,2013-07-17,22.26,2009-11-16,C
7731,174,2013-07-17,24.91,1999-12-24,B
7732,174,2013-07-17,9.42,1999-12-24,B
7733,184,2013-07-17,45.49,2001-10-06,B
7734,167,2013-07-17,9.76,2010-11-15,B
7735,1768,2013-07-17,35.57,2011-01-09,M
7736,1851,2013-07-17,21.32,2013-07-17,B
7737,669,2013-07-17,16.26,2009-11-16,C
7738,1964,2013-07-17,21.40,2011-08-24,N
7739,1303,2013-07-17,17.74,2010-12-21,O
7740,638,2013-07-17,38.76,2010-08-21,C
7741,2440,2013-07-17,65.95,2013-07-25,H
7742,2725,2013-07-17,2.88,2013-04-23,H
7743,3072,2013-07-17,3.05,2014-03-21,P
7744,1639,2013-07-17,96.22,2013-07-01,G
7745,629,2013-07-17,6.81,2013-07-02,N
7746,898,2013-07-17,81.58,2013-07-17,D
7747,1778,2013-07-17,8.43,2013-07-01,H
7748,3550,2013-07-17,14.45,2014-03-21,Q
7749,3072,2013-07-17,51.55,2014-03-21,P
7750,1685,2013-07-17,33.45,2013-08-01,C
7751,2253,2013-07-17,17.84,2014-10-14,P
7752,4535,2013-07-17,51.79,2014-11-06,M
7753,2253,2013-07-17,52.05,2014-10-14,P
7754,4381,2013-07-17,3.96,2013-07-02,D
7755,4254,2013-07-17,4.96,2013-08-01,P
7756,4733,2013-07-17,39.66,2014-03-21,G
7757,4284,2013-07-17,0.16,2013-08-01,G
7758,2705,2013-07-17,37.57,2013-07-01,C
7759,4699,2013-07-17,103.09,2013-08-01,D
7760,4898,2013-07-17,42.14,2014-03-21,P
7761,4122,2013-07-17,35.12,2014-03-21,A
7762,4972,2013-07-17,126.41,2013-08-01,T
7763,5072,2013-07-17,24.82,2013-08-01,C
7764,4121,2013-07-17,55.78,2013-08-01,Q
7765,4284,2013-07-17,6.44,2013-08-01,G
7766,4325,2013-07-17,2.48,2014-01-29,P
7767,4280,2013-07-17,13.29,2013-07-02,M
7768,5293,2013-07-17,26.00,2014-03-21,C
7769,5039,2013-07-17,9.01,2014-03-21,D
7770,4513,2013-07-17,6.53,2014-11-07,B
7771,4309,2013-07-17,6.60,2013-08-01,A
7772,3289,2013-07-17,138.41,2014-03-21,I
7773,4151,2013-07-17,14.12,2013-07-25,G
7774,6272,2013-07-17,6.60,2013-10-30,I
7775,6357,2013-07-17,41.31,2003-11-15,C
7776,5715,2013-07-17,69.41,2013-07-01,S
7777,3694,2013-07-17,7.18,2013-08-01,B
7778,2529,2013-07-17,6.36,2013-08-01,N
7779,4367,2013-07-17,21.27,2013-08-01,G
7780,6629,2013-07-17,49.91,2014-04-15,B
7781,6300,2013-07-17,11.40,2014-03-29,C
7782,5638,2013-07-17,4.29,2013-12-18,G
7783,7398,2013-07-17,54.12,2007-03-18,C
7784,8699,2013-07-17,51.22,2012-08-23,S
7785,9287,2013-07-17,33.88,2012-08-07,F
7786,8274,2013-07-17,42.14,2007-06-08,L
7787,8688,2013-07-17,20.58,2008-01-12,H
7788,2,2013-07-18,41.99,2004-06-29,B
7789,226,2013-07-18,68.29,2006-12-21,C
7790,37,2013-07-18,2.02,2001-01-01,B
7791,559,2013-07-18,2.40,2009-08-16,B
7792,568,2013-07-18,19.51,2002-03-01,B
7793,178,2013-07-18,23.10,2000-05-14,B
7794,117,2013-07-18,8.26,2005-08-12,B
7795,437,2013-07-18,26.53,2007-07-22,B
7796,715,2013-07-18,9.43,2015-10-16,B
7797,959,2013-07-18,13.96,2013-03-26,C
7798,117,2013-07-18,63.81,2005-08-12,B
7799,797,2013-07-18,18.93,2010-03-04,B
7800,2066,2013-07-18,27.93,2013-07-18,B
7801,2026,2013-07-18,39.37,2013-07-18,C
7802,2349,2013-07-18,63.33,2013-07-18,D
7803,1969,2013-07-18,19.28,2013-06-06,G
7804,2450,2013-07-18,13.88,2013-07-18,B
7805,743,2013-07-18,56.73,2012-01-21,M
7806,2465,2013-07-18,12.73,2013-07-18,B
7807,2342,2013-07-18,3.88,2013-07-01,G
7808,3054,2013-07-18,6.27,2014-11-08,B
7809,1356,2013-07-18,14.37,2013-07-01,G
7810,1711,2013-07-18,39.93,2013-07-25,B
7811,3930,2013-07-18,3.30,2013-08-01,G
7812,2976,2013-07-18,62.55,2013-06-07,M
7813,1783,2013-07-18,9.07,2013-07-02,P
7814,1452,2013-07-18,3.30,2013-06-05,M
7815,1878,2013-07-18,6.53,2013-07-01,I
7816,4172,2013-07-18,85.19,2013-07-02,I
7817,4308,2013-07-18,11.64,2013-08-01,T
7818,4462,2013-07-18,5.53,2013-08-01,P
7819,2202,2013-07-18,87.68,2013-07-01,B
7820,3192,2013-07-18,32.71,2013-07-01,P
7821,4273,2013-07-18,14.45,2014-03-21,L
7822,4496,2013-07-18,17.84,2013-07-25,M
7823,4996,2013-07-18,34.29,2013-08-01,D
7824,1783,2013-07-18,64.08,2013-07-02,P
7825,5241,2013-07-18,49.45,2013-11-04,S
7826,5292,2013-07-18,10.90,2014-03-21,B
7827,5303,2013-07-18,6.36,2014-03-21,M
7828,5339,2013-07-18,90.23,2014-03-21,E
7829,5009,2013-07-18,19.00,2013-08-01,I
7830,5630,2013-07-18,31.08,2013-07-02,G
7831,5609,2013-07-18,14.27,2013-08-01,M
7832,4797,2013-07-18,55.67,2014-01-09,G
7833,5938,2013-07-18,20.23,2013-08-01,A
7834,6505,2013-07-18,28.92,2014-03-21,S
7835,6783,2013-07-18,5.45,2006-10-31,F
7836,4758,2013-07-18,10.37,2014-03-21,G
7837,5935,2013-07-18,61.63,2015-02-22,H
7838,4248,2013-07-18,55.92,2014-03-21,S
7839,5570,2013-07-18,19.00,2013-08-01,M
7840,7503,2013-07-18,1.66,2014-03-21,C
7841,5799,2013-07-18,111.95,2014-01-09,S
7842,8010,2013-07-18,52.88,2014-03-21,A
7843,3972,2013-07-18,20.48,2013-08-01,C
7844,7314,2013-07-18,10.32,2013-03-29,U
7845,8621,2013-07-18,4.87,2013-05-07,E
7846,8621,2013-07-18,47.47,2013-05-07,E
7847,8489,2013-07-18,5.86,2007-05-05,C
7848,7748,2013-07-18,1.71,2013-03-05,C
7849,257,2013-07-19,10.66,2008-03-06,B
7850,72,2013-07-19,54.66,2008-05-06,G
7851,173,2013-07-19,68.47,2007-06-05,C
7852,173,2013-07-19,20.58,2007-06-05,C
7853,273,2013-07-19,24.40,2007-09-30,I
7854,751,2013-07-19,35.85,2009-10-28,E
7855,41,2013-07-19,32.07,2009-08-01,B
7856,270,2013-07-19,41.24,2010-02-03,C
7857,2076,2013-07-19,2.60,2012-07-17,M
7858,1079,2013-07-19,17.89,2013-07-19,H
7859,2288,2013-07-19,10.74,2013-07-01,B
7860,4,2013-07-19,27.04,2011-07-28,B
7861,2308,2013-07-19,83.78,2013-06-13,G
7862,899,2013-07-19,68.43,2012-09-11,C
7863,2554,2013-07-19,12.10,2013-07-19,B
7864,2690,2013-07-19,27.94,2013-07-19,E
7865,2726,2013-07-19,50.33,2013-07-19,C
7866,2025,2013-07-19,42.56,2013-05-22,C
7867,3093,2013-07-19,33.79,2014-03-21,F
7868,3546,2013-07-19,4.96,2013-08-01,F
7869,2717,2013-07-19,29.59,2014-03-21,C
7870,629,2013-07-19,29.44,2013-07-02,N
7871,1876,2013-07-19,14.87,2013-07-01,C
7872,2060,2013-07-19,194.65,2013-08-01,C
7873,2352,2013-07-19,72.13,2013-07-25,I
7874,4213,2013-07-19,9.20,2013-10-15,C
7875,4267,2013-07-19,2.48,2013-08-01,G
7876,4166,2013-07-19,24.71,2014-03-21,I
7877,1754,2013-07-19,70.72,2013-07-02,B
7878,3271,2013-07-19,47.30,2013-11-28,F
7879,4548,2013-07-19,22.86,2013-08-01,M
7880,4749,2013-07-19,8.59,2014-03-21,G
7881,3910,2013-07-19,20.58,2014-03-21,I
7882,4902,2013-07-19,4.29,2014-03-21,D
7883,3271,2013-07-19,30.72,2013-11-28,F
7884,3507,2013-07-19,69.41,2013-07-02,F
7885,3676,2013-07-19,14.62,2013-11-28,I
7886,5338,2013-07-19,2.48,2013-08-01,I
7887,5398,2013-07-19,11.68,2013-08-01,B
7888,5191,2013-07-19,16.49,2014-03-21,S
7889,5128,2013-07-19,26.54,2013-06-22,A
7890,4740,2013-07-19,7.43,2013-08-01,C
7891,5770,2013-07-19,20.40,2013-08-01,A
7892,5775,2013-07-19,11.58,2014-03-21,B
7893,3138,2013-07-19,16.60,2013-07-01,G
7894,3641,2013-07-19,51.23,2013-08-01,A
7895,3753,2013-07-19,28.98,2013-07-01,M
7896,5105,2013-07-19,113.49,2014-12-01,I
7897,5669,2013-07-19,32.88,2014-12-05,G
7898,7480,2013-07-19,8.28,2014-10-13,G
7899,8671,2013-07-19,12.63,2003-06-11,M
7900,7412,2013-07-19,38.84,2015-03-21,I
7901,7869,2013-07-19,9.00,2012-01-05,I
7902,9372,2013-07-19,43.43,2007-08-04,F
7903,9569,2013-07-19,13.96,2010-03-19,G
7904,9633,2013-07-19,16.52,2011-07-07,C
7905,9928,2013-07-19,24.01,2004-06-06,P
7906,25,2013-07-20,9.01,2001-01-01,B
7907,159,2013-07-20,48.68,2008-07-18,I
7908,81,2013-07-20,11.81,2002-08-02,B
7909,633,2013-07-20,14.58,2010-02-04,H
7910,530,2013-07-20,32.98,2008-04-12,E
7911,799,2013-07-20,20.59,2010-03-20,M
7912,41,2013-07-20,19.96,2009-08-01,B
7913,507,2013-07-20,81.00,2009-05-10,C
7914,4,2013-07-20,39.97,2011-07-28,B
7915,777,2013-07-20,8.68,2010-06-06,C
7916,135,2013-07-20,125.99,2009-01-23,M
7917,1787,2013-07-20,35.45,2013-05-16,E
7918,3288,2013-07-20,14.77,2013-07-20,I
7919,1897,2013-07-20,0.83,2013-08-01,O
7920,2421,2013-07-20,93.75,2013-04-01,M
7921,629,2013-07-20,49.58,2013-07-02,N
7922,1661,2013-07-20,12.39,2013-07-01,C
7923,1897,2013-07-20,5.79,2013-08-01,O
7924,3173,2013-07-20,2.88,2013-06-01,D
7925,3859,2013-07-20,13.55,2014-03-21,M
7926,1897,2013-07-20,73.27,2013-08-01,O
7927,3905,2013-07-20,5.78,2014-03-21,D
7928,1187,2013-07-20,70.65,2013-07-01,I
7929,2034,2013-07-20,16.52,2013-07-01,G
7930,2949,2013-07-20,61.14,2013-07-01,D
7931,2034,2013-07-20,18.16,2013-07-01,G
7932,3834,2013-07-20,14.29,2013-07-02,M
7933,3793,2013-07-20,3.96,2013-07-01,G
7934,4279,2013-07-20,6.85,2014-03-21,D
7935,4660,2013-07-20,8.43,2014-03-21,N
7936,1676,2013-07-20,4.09,2014-11-08,B
7937,3267,2013-07-20,19.16,2013-06-01,H
7938,3182,2013-07-20,79.83,2013-08-01,B
7939,4393,2013-07-20,2.49,2014-03-21,I
7940,3657,2013-07-20,5.78,2014-03-21,P
7941,4957,2013-07-20,4.12,2014-03-21,O
7942,4367,2013-07-20,12.39,2013-08-01,G
7943,2982,2013-07-20,4.29,2013-07-01,B
7944,5297,2013-07-20,4.29,2013-07-02,S
7945,2416,2013-07-20,232.63,2013-07-01,S
7946,3019,2013-07-20,11.55,2014-03-21,P
7947,5191,2013-07-20,19.74,2014-03-21,S
7948,5540,2013-07-20,13.38,2014-03-21,C
7949,5561,2013-07-20,15.16,2014-03-21,C
7950,6022,2013-07-20,14.86,2013-08-01,B
7951,6049,2013-07-20,29.90,2014-03-21,H
7952,6115,2013-07-20,18.17,2014-06-16,H
7953,6169,2013-07-20,6.33,2013-08-01,H
7954,6169,2013-07-20,2.73,2013-08-01,H
7955,6423,2013-07-20,42.54,2008-03-25,O
7956,4035,2013-07-20,30.61,2013-08-01,G
7957,5048,2013-07-20,41.74,2013-08-01,G
7958,6516,2013-07-20,68.98,2014-03-21,H
7959,6096,2013-07-20,45.03,2014-03-21,S
7960,3242,2013-07-20,20.58,2014-03-21,I
7961,7375,2013-07-20,58.98,2014-03-21,L
7962,3008,2013-07-20,16.11,2013-08-01,S
7963,8020,2013-07-20,10.74,2004-01-23,D
7964,7480,2013-07-20,7.42,2014-10-13,G
7965,8453,2013-07-20,6.77,2009-01-27,C
7966,7699,2013-07-20,13.21,2005-11-11,S
7967,8938,2013-07-20,18.13,2011-02-19,I
7968,8364,2013-07-20,22.97,2009-05-25,G
7969,8725,2013-07-20,30.89,2011-06-09,G
7970,8744,2013-07-20,18.57,2010-03-01,G
7971,485,2013-07-21,47.44,2001-01-01,B
7972,133,2013-07-21,9.01,2008-05-15,M
7973,1185,2013-07-21,8.25,2009-04-19,D
7974,706,2013-07-21,0.00,2012-05-16,D
7975,1647,2013-07-21,32.15,2010-04-02,B
7976,559,2013-07-21,6.44,2009-08-16,B
7977,2041,2013-07-21,101.94,2012-08-11,E
7978,665,2013-07-21,9.49,2011-02-08,E
7979,706,2013-07-21,46.64,2012-05-16,D
7980,1282,2013-07-21,42.89,2011-12-06,B
7981,3489,2013-07-21,5.15,2013-07-21,M
7982,2451,2013-07-21,15.69,2013-07-02,C
7983,2440,2013-07-21,12.70,2013-07-25,H
7984,3861,2013-07-21,111.55,2013-08-01,S
7985,2376,2013-07-21,55.78,2014-03-21,K
7986,3811,2013-07-21,34.94,2013-07-02,O
7987,4681,2013-07-21,25.52,2013-08-01,E
7988,5110,2013-07-21,1.21,2014-03-21,M
7989,5148,2013-07-21,4.05,2014-03-21,D
7990,2990,2013-07-21,13.21,2013-07-01,H
7991,5192,2013-07-21,30.22,2013-08-01,I
7992,3593,2013-07-21,14.79,2013-12-03,G
7993,4397,2013-07-21,7.68,2013-08-01,I
7994,3134,2013-07-21,16.45,2013-08-01,G
7995,6780,2013-07-21,9.10,2014-03-21,E
7996,7283,2013-07-21,10.74,2012-01-06,G
7997,8205,2013-07-21,6.36,2011-03-15,F
7998,9126,2013-07-21,16.51,2007-11-16,K
7999,9620,2013-07-21,14.07,2010-10-21,P
8000,354,2013-07-22,5.70,2008-02-22,K
8001,44,2013-07-22,35.05,2001-01-01,B
8002,232,2013-07-22,10.66,2004-06-22,B
8003,74,2013-07-22,32.19,2008-03-09,J
8004,321,2013-07-22,28.80,2010-11-22,B
8005,191,2013-07-22,106.53,2001-01-01,B
8006,167,2013-07-22,25.52,2010-11-15,B
8007,117,2013-07-22,6.94,2005-08-12,B
8008,1656,2013-07-22,50.17,2013-07-01,G
8009,297,2013-07-22,13.54,2013-04-06,B
8010,1002,2013-07-22,44.55,2013-11-14,B
8011,297,2013-07-22,23.06,2013-04-06,B
8012,2225,2013-07-22,4.96,2012-12-15,M
8013,1311,2013-07-22,74.07,2013-07-22,G
8014,1878,2013-07-22,12.39,2013-07-01,I
8015,3909,2013-07-22,23.11,2014-03-21,G
8016,4189,2013-07-22,20.15,2014-10-14,K
8017,3593,2013-07-22,31.81,2013-12-03,G
8018,2705,2013-07-22,7.15,2013-07-01,C
8019,4718,2013-07-22,15.25,2014-11-08,N
8020,3641,2013-07-22,16.86,2013-08-01,A
8021,4894,2013-07-22,16.94,2014-03-21,L
8022,4215,2013-07-22,48.01,2013-08-01,G
8023,4724,2013-07-22,0.82,2013-07-25,A
8024,4728,2013-07-22,16.11,2013-07-25,G
8025,3779,2013-07-22,27.93,2013-07-25,B
8026,5120,2013-07-22,28.09,2014-03-21,G
8027,3405,2013-07-22,21.50,2013-08-01,G
8028,4506,2013-07-22,109.07,2014-03-21,C
8029,5474,2013-07-22,9.08,2013-08-01,E
8030,2342,2013-07-22,2.40,2013-07-01,G
8031,5603,2013-07-22,15.68,2014-03-21,E
8032,3865,2013-07-22,7.84,2013-07-02,I
8033,3748,2013-07-22,4.87,2013-07-02,C
8034,3405,2013-07-22,21.83,2013-08-01,G
8035,6106,2013-07-22,12.39,2013-11-04,I
8036,7449,2013-07-22,41.89,2004-11-04,C
8037,4718,2013-07-22,8.43,2014-11-08,N
8038,8867,2013-07-22,57.75,2012-05-04,C
8039,8977,2013-07-22,9.06,2011-01-05,G
8040,7013,2013-07-22,9.05,2008-09-27,B
8041,7207,2013-07-22,42.14,2006-11-27,L
8042,9520,2013-07-22,28.84,2010-07-19,G
8043,8446,2013-07-22,66.93,2013-05-11,M
8044,9976,2013-07-22,7.43,2009-06-25,I
8045,4,2013-07-23,59.53,2011-07-28,B
8046,44,2013-07-23,25.22,2001-01-01,B
8047,57,2013-07-23,9.12,2013-11-14,B
8048,437,2013-07-23,20.50,2007-07-22,B
8049,123,2013-07-23,9.10,2002-10-25,B
8050,44,2013-07-23,36.26,2001-01-01,B
8051,16,2013-07-23,24.63,2001-01-01,B
8052,1571,2013-07-23,4.55,2011-01-07,B
8053,506,2013-07-23,8.27,1999-04-08,B
8054,3323,2013-07-23,30.97,2014-03-21,K
8055,1597,2013-07-23,46.86,2011-07-23,L
8056,1960,2013-07-23,19.41,2014-11-20,D
8057,2152,2013-07-23,41.20,2014-11-08,C
8058,3657,2013-07-23,44.20,2014-03-21,P
8059,2790,2013-07-23,72.62,2014-03-21,A
8060,4100,2013-07-23,11.23,2014-03-21,D
8061,629,2013-07-23,22.73,2013-07-02,N
8062,3185,2013-07-23,18.14,2013-08-01,N
8063,3315,2013-07-23,16.99,2014-03-21,I
8064,4045,2013-07-23,15.20,2013-08-01,C
8065,4540,2013-07-23,28.92,2014-03-21,E
8066,1994,2013-07-23,74.82,2014-03-21,B
8067,3356,2013-07-23,20.72,2013-07-02,P
8068,3657,2013-07-23,13.90,2014-03-21,P
8069,3843,2013-07-23,2.07,2013-07-25,F
8070,5004,2013-07-23,20.56,2013-08-01,C
8071,4954,2013-07-23,77.92,2014-03-21,D
8072,5112,2013-07-23,8.85,2014-03-21,E
8073,4302,2013-07-23,10.74,2013-07-02,I
8074,3858,2013-07-23,62.79,2013-08-01,M
8075,3396,2013-07-23,8.26,2013-07-01,M
8076,3557,2013-07-23,23.01,2013-08-01,B
8077,5307,2013-07-23,26.37,2014-03-21,C
8078,4359,2013-07-23,8.50,2013-08-01,C
8079,5477,2013-07-23,49.66,2013-08-01,H
8080,4936,2013-07-23,4.95,2013-08-01,P
8081,5646,2013-07-23,67.51,2014-04-22,I
8082,2034,2013-07-23,44.02,2013-07-01,G
8083,5477,2013-07-23,21.41,2013-08-01,H
8084,3827,2013-07-23,9.00,2013-11-28,C
8085,4291,2013-07-23,34.29,2014-03-21,R
8086,5603,2013-07-23,7.29,2014-03-21,E
8087,6862,2013-07-23,19.80,2003-07-01,M
8088,5913,2013-07-23,4.13,2011-11-25,H
8089,6862,2013-07-23,30.56,2003-07-01,M
8090,6677,2013-07-23,18.17,2005-10-05,B
8091,7965,2013-07-23,61.88,2014-03-21,I
8092,8183,2013-07-23,36.88,2009-05-10,D
8093,7309,2013-07-23,17.76,2014-03-21,I
8094,8721,2013-07-23,3.62,2013-03-19,D
8095,7309,2013-07-23,1.64,2014-03-21,I
8096,9439,2013-07-23,1.65,2009-12-12,G
8097,7563,2013-07-23,34.19,2015-02-27,G
8098,9246,2013-07-23,19.91,2011-02-08,G
8099,59,2013-07-24,44.29,2007-02-14,B
8100,108,2013-07-24,9.01,2001-01-01,B
8101,18,2013-07-24,171.56,2004-07-24,I
8102,264,2013-07-24,4.47,2004-06-17,B
8103,37,2013-07-24,7.43,2001-01-01,B
8104,65,2013-07-24,70.69,2007-05-10,C
8105,479,2013-07-24,52.81,2011-08-28,N
8106,20,2013-07-24,0.83,2009-11-03,B
8107,463,2013-07-24,82.64,2011-12-28,M
8108,3,2013-07-24,6.17,2006-03-27,B
8109,1134,2013-07-24,25.95,2013-07-24,O
8110,723,2013-07-24,40.37,2012-02-26,A
8111,813,2013-07-24,37.85,2011-01-16,M
8112,723,2013-07-24,32.98,2012-02-26,A
8113,144,2013-07-24,35.72,2009-08-29,E
8114,772,2013-07-24,22.35,2013-01-14,J
8115,2360,2013-07-24,9.76,2013-07-24,K
8116,2556,2013-07-24,73.47,2013-07-24,M
8117,1779,2013-07-24,36.87,2013-04-05,N
8118,2843,2013-07-24,8.85,2013-07-01,B
8119,706,2013-07-24,74.08,2012-05-16,D
8120,1125,2013-07-24,11.49,2012-06-09,B
8121,1756,2013-07-24,28.66,2013-07-01,G
8122,3680,2013-07-24,10.66,2013-01-09,H
8123,2083,2013-07-24,14.71,2014-03-21,P
8124,2843,2013-07-24,18.91,2013-07-01,B
8125,3985,2013-07-24,17.47,2013-07-01,H
8126,4396,2013-07-24,8.26,2013-08-01,M
8127,1740,2013-07-24,17.92,2013-09-02,L
8128,1639,2013-07-24,15.56,2013-07-01,G
8129,2253,2013-07-24,21.14,2014-10-14,P
8130,1974,2013-07-24,1.54,2010-12-22,H
8131,3933,2013-07-24,36.93,2013-07-25,F
8132,4416,2013-07-24,8.58,2013-07-02,E
8133,2065,2013-07-24,13.37,2013-07-01,S
8134,4980,2013-07-24,21.23,2014-03-21,A
8135,5088,2013-07-24,63.14,2013-08-01,B
8136,2267,2013-07-24,8.88,2013-08-01,K
8137,1966,2013-07-24,44.55,2013-07-01,I
8138,4800,2013-07-24,30.48,2014-03-21,C
8139,5711,2013-07-24,76.20,2014-03-21,A
8140,5334,2013-07-24,52.88,2010-01-29,G
8141,4286,2013-07-24,46.68,2013-08-01,I
8142,5820,2013-07-24,37.60,2014-01-09,B
8143,4129,2013-07-24,3.30,2013-08-01,P
8144,7702,2013-07-24,3.22,2013-01-25,C
8145,8620,2013-07-24,26.85,2007-01-15,L
8146,6370,2013-07-24,2.48,2009-06-20,O
8147,9637,2013-07-24,9.50,2007-03-24,P
8148,7291,2013-07-24,16.45,2006-09-27,D
8149,9863,2013-07-24,83.61,2011-06-04,C
8150,22,2013-07-25,37.11,2005-07-06,B
8151,356,2013-07-25,29.67,2004-05-25,O
8152,789,2013-07-25,2.06,2010-11-27,B
8153,50,2013-07-25,66.02,2005-05-14,B
8154,1226,2013-07-25,41.65,2003-03-24,B
8155,390,2013-07-25,21.40,2009-09-09,N
8156,41,2013-07-25,17.39,2009-08-01,B
8157,1316,2013-07-25,58.70,2011-07-29,B
8158,786,2013-07-25,14.79,2009-11-17,B
8159,1938,2013-07-25,39.60,2010-01-08,E
8160,840,2013-07-25,10.66,2013-07-25,F
8161,819,2013-07-25,21.60,2012-08-16,B
8162,1274,2013-07-25,11.49,2012-10-05,B
8163,1756,2013-07-25,3.71,2013-07-01,G
8164,1223,2013-07-25,13.14,2012-11-06,B
8165,1452,2013-07-25,27.29,2013-06-05,M
8166,1840,2013-07-25,48.68,2013-07-25,B
8167,2877,2013-07-25,18.53,2013-05-17,O
8168,1665,2013-07-25,9.57,2013-07-02,C
8169,3555,2013-07-25,18.23,2014-03-21,P
8170,1512,2013-07-25,14.81,2013-07-02,C
8171,1789,2013-07-25,29.49,2013-07-02,C
8172,1244,2013-07-25,11.49,2013-04-01,B
8173,1512,2013-07-25,3.49,2013-07-02,C
8174,4246,2013-07-25,12.31,2013-05-29,H
8175,1693,2013-07-25,4.12,2013-06-05,S
8176,3014,2013-07-25,4.05,2013-08-01,A
8177,2705,2013-07-25,15.36,2013-07-01,C
8178,4532,2013-07-25,6.77,2013-08-01,I
8179,4819,2013-07-25,9.08,2013-08-01,C
8180,4812,2013-07-25,47.93,2013-08-01,G
8181,1512,2013-07-25,38.33,2013-07-02,C
8182,5437,2013-07-25,13.96,2014-03-21,A
8183,4618,2013-07-25,62.40,2014-03-21,C
8184,3229,2013-07-25,4.96,2013-07-01,L
8185,4725,2013-07-25,29.95,2013-07-25,I
8186,4812,2013-07-25,100.77,2013-08-01,G
8187,6698,2013-07-25,6.69,2011-11-17,H
8188,4645,2013-07-25,85.03,2014-11-17,S
8189,7766,2013-07-25,30.70,2014-11-12,G
8190,7748,2013-07-25,18.09,2013-03-05,C
8191,8233,2013-07-25,11.98,2013-07-25,I
8192,7737,2013-07-25,40.45,2006-07-08,O
8193,7748,2013-07-25,5.90,2013-03-05,C
8194,8723,2013-07-25,7.27,2010-08-09,H
8195,8761,2013-07-25,24.14,2008-01-19,M
8196,4367,2013-07-25,7.42,2013-08-01,G
8197,7807,2013-07-25,273.71,2006-11-24,O
8198,8427,2013-07-25,22.06,2004-02-20,P
8199,7748,2013-07-25,15.20,2013-03-05,C
8200,9877,2013-07-25,4.44,2008-06-19,H
8201,7309,2013-07-25,2.68,2014-03-21,I
8202,14,2013-07-26,44.42,2004-06-24,F
8203,18,2013-07-26,87.32,2004-07-24,I
8204,191,2013-07-26,13.14,2001-01-01,B
8205,55,2013-07-26,39.59,2007-09-27,C
8206,23,2013-07-26,72.56,1999-01-18,B
8207,15,2013-07-26,42.16,2010-07-04,G
8208,78,2013-07-26,29.02,2008-05-29,A
8209,593,2013-07-26,53.49,2009-07-11,A
8210,760,2013-07-26,21.49,2007-10-11,C
8211,1127,2013-07-26,22.64,2010-06-01,B
8212,1331,2013-07-26,20.49,2001-09-05,B
8213,78,2013-07-26,81.19,2008-05-29,A
8214,665,2013-07-26,26.95,2011-02-08,E
8215,333,2013-07-26,24.55,2004-07-04,B
8216,565,2013-07-26,31.67,2010-10-30,B
8217,1559,2013-07-26,86.61,2013-07-26,I
8218,269,2013-07-26,42.15,2013-11-14,C
8219,1459,2013-07-26,31.01,2011-10-19,I
8220,629,2013-07-26,33.77,2013-07-02,N
8221,2863,2013-07-26,18.93,2013-07-26,P
8222,2988,2013-07-26,32.15,2013-07-26,D
8223,3213,2013-07-26,20.89,2014-03-21,P
8224,629,2013-07-26,41.94,2013-07-02,N
8225,2191,2013-07-26,8.26,2013-06-19,G
8226,3267,2013-07-26,9.90,2013-06-01,H
8227,3767,2013-07-26,93.81,2013-07-01,M
8228,3004,2013-07-26,17.17,2013-08-01,I
8229,4061,2013-07-26,0.83,2014-03-21,T
8230,3087,2013-07-26,85.33,2013-07-02,B
8231,1694,2013-07-26,122.31,2013-07-01,B
8232,2372,2013-07-26,17.71,2013-05-23,G
8233,4412,2013-07-26,24.37,2014-03-21,I
8234,3706,2013-07-26,0.83,2013-06-06,A
8235,3624,2013-07-26,14.56,2014-02-10,S
8236,2720,2013-07-26,4.47,2013-06-08,I
8237,4560,2013-07-26,8.00,2014-03-21,B
8238,3324,2013-07-26,16.60,2014-03-21,H
8239,2844,2013-07-26,6.12,2013-07-01,O
8240,4754,2013-07-26,36.77,2014-03-21,K
8241,2342,2013-07-26,3.45,2013-07-01,G
8242,4783,2013-07-26,4.85,2013-08-01,P
8243,2413,2013-07-26,69.27,2015-03-24,G
8244,2747,2013-07-26,4.92,2014-03-21,E
8245,4926,2013-07-26,45.26,2013-08-01,G
8246,5100,2013-07-26,21.07,2014-03-21,E
8247,5112,2013-07-26,1.66,2014-03-21,E
8248,4139,2013-07-26,21.89,2014-11-12,G
8249,4191,2013-07-26,20.52,2014-03-21,I
8250,5048,2013-07-26,5.79,2013-08-01,G
8251,5314,2013-07-26,72.72,2014-03-21,G
8252,3242,2013-07-26,73.16,2014-03-21,I
8253,4841,2013-07-26,87.00,2013-09-17,S
8254,5362,2013-07-26,34.44,2014-03-21,H
8255,4394,2013-07-26,86.92,2013-10-04,F
8256,5713,2013-07-26,31.06,2013-12-03,C
8257,5313,2013-07-26,15.28,2013-11-28,B
8258,7695,2013-07-26,0.83,2011-05-21,P
8259,4367,2013-07-26,13.21,2013-08-01,G
